"Id","Intitule","Entreprise","Statut","Erreur"
"SPONT-7-texa-services-sa","Candidature spontanée - Alternance Data / Science des données","7                                     TEXA Services SA","OK",""
"SPONT-8-cram-de-bordeaux","Candidature spontanée - Alternance Data / Science des données","8                                     CRAM de Bordeaux","OK",""
"SPONT-9-pharmaciens-sans-frontieres-herault","Candidature spontanée - Alternance Data / Science des données","9                  Pharmaciens sans frontières Hérault","OK",""
"SPONT-0-alpha-route-des-lasers","Candidature spontanée - Alternance Data / Science des données","0                               ALPhA-ROUTE DES LASERS","OK",""
"SPONT-1-la-poste-disf-gradignan","Candidature spontanée - Alternance Data / Science des données","1                              La Poste DISF Gradignan","OK",""
"SPONT-2-france-telecom-de-rennes-unite-reg-des","Candidature spontanée - Alternance Data / Science des données","2    France Telecom de Rennes - Unité Rég. des Réseaux","OK",""
"SPONT-3-credit-agricole-de-rennes","Candidature spontanée - Alternance Data / Science des données","3                            Crédit Agricole de Rennes","OK",""
"SPONT-4-mairie-de-castres","Candidature spontanée - Alternance Data / Science des données","4                                    Mairie de Castres","OK",""
"SPONT-5-draaf-de-bretagne","Candidature spontanée - Alternance Data / Science des données","5                                    DRAAF de Bretagne","OK",""
"SPONT-6-union-les-vignobles-du-rivesaltais","Candidature spontanée - Alternance Data / Science des données","6                   Union Les Vignobles du Rivesaltais","OK",""
"SPONT-7-aut-du-sud-france-rivesaltes","Candidature spontanée - Alternance Data / Science des données","7                      aut. Du Sud France - Rivesaltes","OK",""
"SPONT-8-cirad-ta-70-01","Candidature spontanée - Alternance Data / Science des données","8                                       CIRAD TA 70/01","OK",""
"SPONT-9-credit-mutuel-antilles-guyane","Candidature spontanée - Alternance Data / Science des données","9                        Crédit Mutuel Antilles Guyane","OK",""
"SPONT-0-airbus-industrie-centre-operationnel","Candidature spontanée - Alternance Data / Science des données","0               AIRBUS Industrie - Centre Opérationnel","OK",""
"SPONT-1-credit-agricole-de-martinique","Candidature spontanée - Alternance Data / Science des données","1                        Crédit Agricole de Martinique","OK",""
"SPONT-2-caraibescoop","Candidature spontanée - Alternance Data / Science des données","2                                         CARAIBESCOOP","OK",""
"SPONT-3-a-d-a-t-l-p","Candidature spontanée - Alternance Data / Science des données","3                                         A.D.A.T.L.P.","OK",""
"SPONT-4-renault-caen","Candidature spontanée - Alternance Data / Science des données","4                                         Renault Caen","OK",""
"SPONT-5-comite-departemental-du-tourisme","Candidature spontanée - Alternance Data / Science des données","5                     Comité Départemental du Tourisme","OK",""
"SPONT-6-cpam-de-la-correze","Candidature spontanée - Alternance Data / Science des données","6                                   CPAM de la Corrèze","OK",""
"SPONT-7-conseil-general-de-correze","Candidature spontanée - Alternance Data / Science des données","7                           Conseil Général de Corrèze","OK",""
"SPONT-8-caisse-de-depot-et-de-gestion","Candidature spontanée - Alternance Data / Science des données","8                        Caisse de Dépôt et de Gestion","OK",""
"SPONT-9-centre-hospitalier-de-cahors","Candidature spontanée - Alternance Data / Science des données","9                         Centre Hospitalier de Cahors","OK",""
"SPONT-0-maison-de-lagriculture-du-lot","Candidature spontanée - Alternance Data / Science des données","0                        Maison de lAgriculture du Lot","OK",""
"SPONT-1-tribunal-de-grasse","Candidature spontanée - Alternance Data / Science des données","1                                   Tribunal de Grasse","OK",""
"SPONT-2-edf-gdf-cahors","Candidature spontanée - Alternance Data / Science des données","2                                       EDF-GDF Cahors","OK",""
"SPONT-3-infosig","Candidature spontanée - Alternance Data / Science des données","3                                              INFOSIG","OK",""
"SPONT-4-dir-dept-agriculture-et-foret-du-lot","Candidature spontanée - Alternance Data / Science des données","4               Dir. Dept. Agriculture et Forêt du Lot","OK",""
"SPONT-5-anpe-castelnaudary","Candidature spontanée - Alternance Data / Science des données","5                                   ANPE Castelnaudary","OK",""
"SPONT-6-communaute-de-communes-du-pays-de-fige","Candidature spontanée - Alternance Data / Science des données","6      Communauté de communes du pays de Figeac-Carjac","OK",""
"SPONT-7-anpe-figeac","Candidature spontanée - Alternance Data / Science des données","7                                          ANPE Figeac","OK",""
"SPONT-8-centre-hospitalier-de-montelimar","Candidature spontanée - Alternance Data / Science des données","8                     Centre Hospitalier de Montelimar","OK",""
"SPONT-9-cpam-pyrenees-atlantiques","Candidature spontanée - Alternance Data / Science des données","9                            CPAM Pyrénées Atlantiques","OK",""
"SPONT-0-peugeot-citroen-automobiles-s-a","Candidature spontanée - Alternance Data / Science des données","0                     Peugeot Citroën Automobiles S.A.","OK",""
"SPONT-1-ministere-de-lemploi-et-de-la-solidari","Candidature spontanée - Alternance Data / Science des données","1             Ministère de lEmploi et de la Solidarité","OK",""
"SPONT-2-lamy-immobilier","Candidature spontanée - Alternance Data / Science des données","2                                      Lamy Immobilier","OK",""
"SPONT-3-a-n-p-e-castelnaudary","Candidature spontanée - Alternance Data / Science des données","3                              A.N.P.E.  Castelnaudary","OK",""
"SPONT-4-mairie-de-bedarieux","Candidature spontanée - Alternance Data / Science des données","4                                  Mairie de Bédarieux","OK",""
"SPONT-5-mairie-de-mayenne","Candidature spontanée - Alternance Data / Science des données","5                                    Mairie de Mayenne","OK",""
"SPONT-6-societe-francaise-de-statistique","Candidature spontanée - Alternance Data / Science des données","6                     Société Française de Statistique","OK",""
"SPONT-7-sessi-ministere-de-lindustrie-serv-des","Candidature spontanée - Alternance Data / Science des données","7    SESSI - Ministère de lIndustrie - Serv. des Stat.","OK",""
"SPONT-8-ddea","Candidature spontanée - Alternance Data / Science des données","8                                                 DDEA","OK",""
"SPONT-9-cabinet-sallin","Candidature spontanée - Alternance Data / Science des données","9                                       Cabinet Sallin","OK",""
"SPONT-0-bnp-carcassonne","Candidature spontanée - Alternance Data / Science des données","0                                      BNP Carcassonne","OK",""
"SPONT-1-keyrus-progiware","Candidature spontanée - Alternance Data / Science des données","1                                     Keyrus-Progiware","OK",""
"SPONT-2-rectorat-de-bordeaux","Candidature spontanée - Alternance Data / Science des données","2                                 Rectorat de Bordeaux","OK",""
"SPONT-3-groupe-scolaire-jeanne-darc","Candidature spontanée - Alternance Data / Science des données","3                          Groupe Scolaire Jeanne dArc","OK",""
"SPONT-4-club-informatique-penitentiaire","Candidature spontanée - Alternance Data / Science des données","4                      Club informatique pénitentiaire","OK",""
"SPONT-5-chambre-dagriculture-de-la-vendee","Candidature spontanée - Alternance Data / Science des données","5                    Chambre dagriculture de la Vendée","OK",""
"SPONT-6-calberson-armorique-56-france-express","Candidature spontanée - Alternance Data / Science des données","6                Calberson Armorique 56 France Express","OK",""
"SPONT-7-semtao","Candidature spontanée - Alternance Data / Science des données","7                                               SEMTAO","OK",""
"SPONT-8-centre-hospitalier-dauch","Candidature spontanée - Alternance Data / Science des données","8                             Centre Hospitalier dAuch","OK",""
"SPONT-9-prefecture-du-gers-bur-du-pers-et-act-","Candidature spontanée - Alternance Data / Science des données","9      Préfecture du Gers - bur. du pers. et act. soc.","OK",""
"SPONT-0-caisse-de-mutualite-sociale-agricole-d","Candidature spontanée - Alternance Data / Science des données","0         Caisse de Mutualité Sociale Agricole du Gers","OK",""
"SPONT-1-france-telecom-vannes","Candidature spontanée - Alternance Data / Science des données","1                                France Telecom Vannes","OK",""
"SPONT-2-mobil-oil-francaise","Candidature spontanée - Alternance Data / Science des données","2                                  Mobil Oil Française","OK",""
"SPONT-3-cabinet-de-kinesitherapie","Candidature spontanée - Alternance Data / Science des données","3                            Cabinet de Kinésithérapie","OK",""
"SPONT-4-les-quatre-vents","Candidature spontanée - Alternance Data / Science des données","4                                     Les Quatre Vents","OK",""
"SPONT-5-moulinex-bayeux","Candidature spontanée - Alternance Data / Science des données","5                                      Moulinex Bayeux","OK",""
"SPONT-6-comptoir-occitan-mauguio","Candidature spontanée - Alternance Data / Science des données","6                             Comptoir Occitan Mauguio","OK",""
"SPONT-7-banque-populaire","Candidature spontanée - Alternance Data / Science des données","7                                     Banque Populaire","OK",""
"SPONT-8-gb-infographie","Candidature spontanée - Alternance Data / Science des données","8                                       GB Infographie","OK",""
"SPONT-9-urssaf-du-var","Candidature spontanée - Alternance Data / Science des données","9                                        URSSAF du Var","OK",""
"SPONT-0-safege-setiif","Candidature spontanée - Alternance Data / Science des données","0                                        SAFEGE-SETIIF","OK",""
"SPONT-1-rectorat-aix-en-provence","Candidature spontanée - Alternance Data / Science des données","1                             Rectorat Aix-en-Provence","OK",""
"SPONT-2-centre-hospitalier-intercommunal-du-va","Candidature spontanée - Alternance Data / Science des données","2      Centre Hospitalier Intercommunal du Val dAriège","OK",""
"SPONT-3-web-house","Candidature spontanée - Alternance Data / Science des données","3                                            WEB HOUSE","OK",""
"SPONT-4-itt-automotive-europe","Candidature spontanée - Alternance Data / Science des données","4                                ITT Automotive Europe","OK",""
"SPONT-5-informathique-services","Candidature spontanée - Alternance Data / Science des données","5                               InforMATHique Services","OK",""
"SPONT-6-association-mont-thabor","Candidature spontanée - Alternance Data / Science des données","6                              Association Mont Thabor","OK",""
"SPONT-7-u-d-s-i-s-t","Candidature spontanée - Alternance Data / Science des données","7                                         U.D.S.I.S.T.","OK",""
"SPONT-8-tn-sofres","Candidature spontanée - Alternance Data / Science des données","8                                            TN Sofres","OK",""
"SPONT-9-autoroutes-du-sud-de-la-france","Candidature spontanée - Alternance Data / Science des données","9                       Autoroutes du Sud de la France","OK",""
"SPONT-0-inra-clermont-ferrand","Candidature spontanée - Alternance Data / Science des données","0                                INRA Clermont-Ferrand","OK",""
"SPONT-1-cram-montpellier","Candidature spontanée - Alternance Data / Science des données","1                                     CRAM Montpellier","OK",""
"SPONT-2-sncf-region-de-lyon","Candidature spontanée - Alternance Data / Science des données","2                                  SNCF Région de Lyon","OK",""
"SPONT-3-comurhex","Candidature spontanée - Alternance Data / Science des données","3                                             COMURHEX","OK",""
"SPONT-4-department-of-research-development","Candidature spontanée - Alternance Data / Science des données","4                 Department of Research & Development","OK",""
"SPONT-5-agence-alain-barbe-assureur-conseil","Candidature spontanée - Alternance Data / Science des données","5                Agence Alain Barbe - Assureur Conseil","OK",""
"SPONT-6-micro-info","Candidature spontanée - Alternance Data / Science des données","6                                           Micro Info","OK",""
"SPONT-7-logigame","Candidature spontanée - Alternance Data / Science des données","7                                             Logigame","OK",""
"SPONT-8-aurba","Candidature spontanée - Alternance Data / Science des données","8                                                AURBA","OK",""
"SPONT-9-societe-generale","Candidature spontanée - Alternance Data / Science des données","9                                     Société Générale","OK",""
"SPONT-0-mairie-de-lunion","Candidature spontanée - Alternance Data / Science des données","0                                     Mairie de lUnion","OK",""
"SPONT-1-dagard","Candidature spontanée - Alternance Data / Science des données","1                                               DAGARD","OK",""
"SPONT-2-ets-gourvenec","Candidature spontanée - Alternance Data / Science des données","2                                       Ets. Gourvenec","OK",""
"SPONT-4-peyrot-sarl","Candidature spontanée - Alternance Data / Science des données","4                                          PEYROT SARL","OK",""
"SPONT-5-dauphin-telecom","Candidature spontanée - Alternance Data / Science des données","5                                      Dauphin Telecom","OK",""
"SPONT-6-sdis","Candidature spontanée - Alternance Data / Science des données","6                                                 SDIS","OK",""
"SPONT-7-caisse-daction-sociale-du-personnel-ed","Candidature spontanée - Alternance Data / Science des données","7          Caisse dAction Sociale du personnel EDF-GDF","OK",""
"SPONT-8-cci-de-pau","Candidature spontanée - Alternance Data / Science des données","8                                           CCI de Pau","OK",""
"SPONT-9-edf-beh-dordogne","Candidature spontanée - Alternance Data / Science des données","9                                   EDF - BEH Dordogne","OK",""
"SPONT-0-chu-morvan","Candidature spontanée - Alternance Data / Science des données","0                                           CHU MORVAN","OK",""
"SPONT-1-inra-dijon-laboratoire-de-malherbologi","Candidature spontanée - Alternance Data / Science des données","1            INRA Dijon - Laboratoire de Malherbologie","OK",""
"SPONT-2-urssaf-de-tarn-et-garonne","Candidature spontanée - Alternance Data / Science des données","2                            URSSAF de Tarn et Garonne","OK",""
"SPONT-3-france-telecom-dijon","Candidature spontanée - Alternance Data / Science des données","3                                 France Télécom Dijon","OK",""
"SPONT-4-chu-dijon","Candidature spontanée - Alternance Data / Science des données","4                                            CHU Dijon","OK",""
"SPONT-5-mairie-de-montauban","Candidature spontanée - Alternance Data / Science des données","5                                  Mairie de Montauban","OK",""
"SPONT-6-caf-du-tarn-et-garonne","Candidature spontanée - Alternance Data / Science des données","6                               CAF du Tarn Et Garonne","OK",""
"SPONT-7-dde-martinique","Candidature spontanée - Alternance Data / Science des données","7                                       DDE Martinique","OK",""
"SPONT-8-centre-hospitalier-henri-mondor","Candidature spontanée - Alternance Data / Science des données","8                      Centre Hospitalier Henri Mondor","OK",""
"SPONT-9-assessment-europe","Candidature spontanée - Alternance Data / Science des données","9                                    ASSESSMENT EUROPE","OK",""
"SPONT-0-mairie-de-palaja","Candidature spontanée - Alternance Data / Science des données","0                                     Mairie de Palaja","OK",""
"SPONT-1-insee-dirag","Candidature spontanée - Alternance Data / Science des données","1                                          INSEE DIRAG","OK",""
"SPONT-2-sarl-tabet","Candidature spontanée - Alternance Data / Science des données","2                                           Sarl TABET","OK",""
"SPONT-3-pierre-fabre-institut-de-recherche","Candidature spontanée - Alternance Data / Science des données","3                 Pierre Fabre - Institut de Recherche","OK",""
"SPONT-4-stocktrans-europe","Candidature spontanée - Alternance Data / Science des données","4                                    STOCKTRANS Europe","OK",""
"SPONT-5-magnus-france","Candidature spontanée - Alternance Data / Science des données","5                                        Magnus France","OK",""
"SPONT-6-sarl-stella-estrella-hotel-letoile","Candidature spontanée - Alternance Data / Science des données","6                 SARL STELLA-ESTRELLA (Hôtel lEtoile)","OK",""
"SPONT-7-aude-poids-lourds","Candidature spontanée - Alternance Data / Science des données","7                                    AUDE POIDS LOURDS","OK",""
"SPONT-8-ddaf-angers-cite-administrative","Candidature spontanée - Alternance Data / Science des données","8                    DDAF Angers - Cité Administrative","OK",""
"SPONT-9-credit-mutuel-midi-atlantique","Candidature spontanée - Alternance Data / Science des données","9                        Crédit Mutuel Midi-Atlantique","OK",""
"SPONT-0-adasea","Candidature spontanée - Alternance Data / Science des données","0                                               ADASEA","OK",""
"SPONT-1-maaf-assurance-sa-departement-ddmc","Candidature spontanée - Alternance Data / Science des données","1                 MAAF Assurance SA - Département DDMC","OK",""
"SPONT-2-centre-de-gestion-de-la-fon-publ-terr-","Candidature spontanée - Alternance Data / Science des données","2   Centre de Gestion de la Fon. Publ. Terr. des 2 Sèv","OK",""
"SPONT-3-sarl-edater","Candidature spontanée - Alternance Data / Science des données","3                                          SARL EDATER","OK",""
"SPONT-4-qualistat","Candidature spontanée - Alternance Data / Science des données","4                                            QUALISTAT","OK",""
"SPONT-5-pharmacie-humanitaire-internationale","Candidature spontanée - Alternance Data / Science des données","5                 Pharmacie Humanitaire Internationale","OK",""
"SPONT-6-cj-electronique","Candidature spontanée - Alternance Data / Science des données","6                                      CJ Electronique","OK",""
"SPONT-7-cnrs-ecolab","Candidature spontanée - Alternance Data / Science des données","7                                        CNRS - ECOLAB","OK",""
"SPONT-8-zoo-prive-dagostin","Candidature spontanée - Alternance Data / Science des données","8                                   Zoo privé dAgostin","OK",""
"SPONT-9-chambre-dagriculture-de-laude","Candidature spontanée - Alternance Data / Science des données","9                        Chambre dAgriculture de lAude","OK",""
"SPONT-0-tresorerie-montpellier","Candidature spontanée - Alternance Data / Science des données","0                               Trésorerie Montpellier","OK",""
"SPONT-1-amd-informatique","Candidature spontanée - Alternance Data / Science des données","1                                     AMD Informatique","OK",""
"SPONT-2-jean-claude-past","Candidature spontanée - Alternance Data / Science des données","2                                    Jean-Claude Past?","OK",""
"SPONT-3-mairie-de-ceret-bibliotheque-municipal","Candidature spontanée - Alternance Data / Science des données","3              MAIRIE DE CERET/BIBLIOTHEQUE MUNICIPALE","OK",""
"SPONT-4-eid-mediterranee","Candidature spontanée - Alternance Data / Science des données","4                                     EID Méditerranée","OK",""
"SPONT-5-centre-de-reeducation-searl","Candidature spontanée - Alternance Data / Science des données","5                          Centre de Rééducation SEARL","OK",""
"SPONT-6-cameron-france-sas","Candidature spontanée - Alternance Data / Science des données","6                                   CAMERON France SAS","OK",""
"SPONT-7-caf-de-montpellier","Candidature spontanée - Alternance Data / Science des données","7                                   CAF de Montpellier","OK",""
"SPONT-8-dir-dep-et-reg-de-lequipement","Candidature spontanée - Alternance Data / Science des données","8                     Dir. Dép. et Rég. de lEquipement","OK",""
"SPONT-9-insee","Candidature spontanée - Alternance Data / Science des données","9                                                INSEE","OK",""
"SPONT-0-isoreal-ingenierie","Candidature spontanée - Alternance Data / Science des données","0                                   ISOREAL Ingénierie","OK",""
"SPONT-1-edf-gdf-services","Candidature spontanée - Alternance Data / Science des données","1                                     EDF-GDF services","OK",""
"SPONT-2-hopital-francois-tosquelles","Candidature spontanée - Alternance Data / Science des données","2                          Hopital François Tosquelles","OK",""
"SPONT-3-cci","Candidature spontanée - Alternance Data / Science des données","3                                                  CCI","OK",""
"SPONT-4-webmotion","Candidature spontanée - Alternance Data / Science des données","4                                            WebMotion","OK",""
"SPONT-5-cirad","Candidature spontanée - Alternance Data / Science des données","5                                                CIRAD","OK",""
"SPONT-6-axilog","Candidature spontanée - Alternance Data / Science des données","6                                               AXILOG","OK",""
"SPONT-7-sanofi-aventis","Candidature spontanée - Alternance Data / Science des données","7                                       Sanofi-Aventis","OK",""
"SPONT-8-universite-montpellier-ii","Candidature spontanée - Alternance Data / Science des données","8                            Université Montpellier II","OK",""
"SPONT-9-laboratoire-arago","Candidature spontanée - Alternance Data / Science des données","9                                    Laboratoire ARAGO","OK",""
"SPONT-0-reserve-naturelle","Candidature spontanée - Alternance Data / Science des données","0                                    Réserve Naturelle","OK",""
"SPONT-1-cirad-emvt","Candidature spontanée - Alternance Data / Science des données","1                                         CIRAD - EMVT","OK",""
"SPONT-2-sous-prefecture-de-st-flour","Candidature spontanée - Alternance Data / Science des données","2                          Sous-Préfecture de St-Flour","OK",""
"SPONT-3-draf-srsa","Candidature spontanée - Alternance Data / Science des données","3                                            DRAF SRSA","OK",""
"SPONT-4-cirad-tera-ta-60-15","Candidature spontanée - Alternance Data / Science des données","4                                  CIRAD-TERA TA 60/15","OK",""
"SPONT-5-trial-critt","Candidature spontanée - Alternance Data / Science des données","5                                        TRIAL - CRITT","OK",""
"SPONT-6-la-poste-montpellier","Candidature spontanée - Alternance Data / Science des données","6                                 La Poste Montpellier","OK",""
"SPONT-7-credit-agricole-alpes-provence","Candidature spontanée - Alternance Data / Science des données","7                       Crédit Agricole Alpes-Provence","OK",""
"SPONT-8-district-aude-football","Candidature spontanée - Alternance Data / Science des données","8                               District Aude Football","OK",""
"SPONT-9-aerospatiale","Candidature spontanée - Alternance Data / Science des données","9                                         Aérospatiale","OK",""
"SPONT-0-fd-des-chasseurs-de-lherault","Candidature spontanée - Alternance Data / Science des données","0                         FD des chasseurs de lHérault","OK",""
"SPONT-1-saur-france","Candidature spontanée - Alternance Data / Science des données","1                                          SAUR France","OK",""
"SPONT-2-edater","Candidature spontanée - Alternance Data / Science des données","2                                               EDATER","OK",""
"SPONT-3-institut-universitaire-de-recherche-cl","Candidature spontanée - Alternance Data / Science des données","3         Institut Universitaire de Recherche Clinique","OK",""
"SPONT-4-la-poste-centre-de-tri","Candidature spontanée - Alternance Data / Science des données","4                             La Poste - Centre de Tri","OK",""
"SPONT-5-federation-de-parents-deleves-de-lense","Candidature spontanée - Alternance Data / Science des données","5     Fédération de Parents dElèves de lEnseignement P","OK",""
"SPONT-6-cirad-persyst","Candidature spontanée - Alternance Data / Science des données","6                                        CIRAD PERSYST","OK",""
"SPONT-7-mairie-de-montpellier","Candidature spontanée - Alternance Data / Science des données","7                                Mairie de Montpellier","OK",""
"SPONT-8-cmcas-edf-gdf-comite-entreprise","Candidature spontanée - Alternance Data / Science des données","8                    CMCAS EDF-GDF (Comité Entreprise)","OK",""
"SPONT-9-laboratoire-blanc","Candidature spontanée - Alternance Data / Science des données","9                                    Laboratoire Blanc","OK",""
"SPONT-0-draaf-du-languedoc-roussillon-srise","Candidature spontanée - Alternance Data / Science des données","0                DRAAF du Languedoc Roussillon - SRISE","OK",""
"SPONT-1-caisse-depargne-languedoc-roussillon","Candidature spontanée - Alternance Data / Science des données","1                 Caisse dEpargne Languedoc-Roussillon","OK",""
"SPONT-2-cirad-departement-systemes-biologiques","Candidature spontanée - Alternance Data / Science des données","2             CIRAD - Département Systèmes Biologiques","OK",""
"SPONT-3-ibm","Candidature spontanée - Alternance Data / Science des données","3                                                  IBM","OK",""
"SPONT-4-poney-club-des-serres","Candidature spontanée - Alternance Data / Science des données","4                                Poney Club des Serres","OK",""
"SPONT-5-fic-montpellier","Candidature spontanée - Alternance Data / Science des données","5                                      FIC Montpellier","OK",""
"SPONT-6-comafor","Candidature spontanée - Alternance Data / Science des données","6                                              COMAFOR","OK",""
"SPONT-7-cg34-a-d-olonzac","Candidature spontanée - Alternance Data / Science des données","7                                    CG34- A.D.Olonzac","OK",""
"SPONT-8-chambre-de-metiers-de-la-gironde","Candidature spontanée - Alternance Data / Science des données","8                     Chambre de métiers de la Gironde","OK",""
"SPONT-9-dir-reg-de-lenvironnement","Candidature spontanée - Alternance Data / Science des données","9                          Dir. Rég. de lEnvironnement","OK",""
"SPONT-0-montpellier-supagro","Candidature spontanée - Alternance Data / Science des données","0                                  Montpellier SupAgro","OK",""
"SPONT-1-sarl-europe-consulting","Candidature spontanée - Alternance Data / Science des données","1                               SARL Europe Consulting","OK",""
"SPONT-2-la-poste-montpellier","Candidature spontanée - Alternance Data / Science des données","2                                 La Poste Montpellier","OK",""
"SPONT-3-centre-de-reeducation-specialise","Candidature spontanée - Alternance Data / Science des données","3                     Centre de Rééducation Spécialisé","OK",""
"SPONT-4-languedoc-mutualite","Candidature spontanée - Alternance Data / Science des données","4                                  LANGUEDOC MUTUALITE","OK",""
"SPONT-5-moo6-inc","Candidature spontanée - Alternance Data / Science des données","5                                             MOO6 INC","OK",""
"SPONT-6-direction-regionale-de-lequipement-lr","Candidature spontanée - Alternance Data / Science des données","6              Direction Régionale de lEquipement - LR","OK",""
"SPONT-7-cirad-ca","Candidature spontanée - Alternance Data / Science des données","7                                             CIRAD-CA","OK",""
"SPONT-8-transports-robineau","Candidature spontanée - Alternance Data / Science des données","8                                  Transports Robineau","OK",""
"SPONT-9-la-poste-ugrm-golf-du-lion","Candidature spontanée - Alternance Data / Science des données","9                          LA POSTE- UGRM Golf du Lion","OK",""
"SPONT-0-dnsce","Candidature spontanée - Alternance Data / Science des données","0                                                DNSCE","OK",""
"SPONT-1-erdf-grdf-unite-reseau-gaz-laro","Candidature spontanée - Alternance Data / Science des données","1                      ErDF-GrDF Unité réseau Gaz LARO","OK",""
"SPONT-2-futur-in-media","Candidature spontanée - Alternance Data / Science des données","2                                       Futur In Media","OK",""
"SPONT-3-credit-agricole-montpellier","Candidature spontanée - Alternance Data / Science des données","3                          Crédit Agricole Montpellier","OK",""
"SPONT-4-woody-flam-center-bois-de-chauffage","Candidature spontanée - Alternance Data / Science des données","4                Woody Flam Center - Bois de Chauffage","OK",""
"SPONT-5-dgst-sig-services-techniques-municipau","Candidature spontanée - Alternance Data / Science des données","5            DGST SIG - Services Techniques Municipaux","OK",""
"SPONT-6-institut-de-recherche-pour-le-developp","Candidature spontanée - Alternance Data / Science des données","6          Institut de Recherche pour le Développement","OK",""
"SPONT-7-centre-de-lutte-contre-le-cancer","Candidature spontanée - Alternance Data / Science des données","7                     Centre de lutte contre le cancer","OK",""
"SPONT-8-chru-departement-de-linformation-medic","Candidature spontanée - Alternance Data / Science des données","8    CHRU - Département de lInformation Médicale - URC","OK",""
"SPONT-9-cirad-sar","Candidature spontanée - Alternance Data / Science des données","9                                          CIRAD - SAR","OK",""
"SPONT-0-sncf-direction-de-montpellier","Candidature spontanée - Alternance Data / Science des données","0                      SNCF - Direction de Montpellier","OK",""
"SPONT-1-cirad-tab-dir","Candidature spontanée - Alternance Data / Science des données","1                                        CIRAD TAB DIR","OK",""
"SPONT-2-inra-centre-de-montpellier","Candidature spontanée - Alternance Data / Science des données","2                         INRA - Centre de Montpellier","OK",""
"SPONT-3-chambre-des-metiers-et-de-lartisanat-d","Candidature spontanée - Alternance Data / Science des données","3     Chambre des Métiers et de lArtisanat de lHérault","OK",""
"SPONT-4-diren","Candidature spontanée - Alternance Data / Science des données","4                                                DIREN","OK",""
"SPONT-5-laureats-informatique","Candidature spontanée - Alternance Data / Science des données","5                                Lauréats Informatique","OK",""
"SPONT-6-selarl-centre-de-reeducation-specialis","Candidature spontanée - Alternance Data / Science des données","6             SELARL-Centre de Rééducation Spécialisée","OK",""
"SPONT-7-mairie-de-servies-en-val","Candidature spontanée - Alternance Data / Science des données","7                             Mairie de Serviès en Val","OK",""
"SPONT-8-communote-des-communes-piemont-dalaric","Candidature spontanée - Alternance Data / Science des données","8               Communoté des Communes Piemont dAlaric","OK",""
"SPONT-9-comite-departemental-du-tourisme-du-fi","Candidature spontanée - Alternance Data / Science des données","9        Comité Départemental du Tourisme du Finistère","OK",""
"SPONT-0-inra-departement-esr","Candidature spontanée - Alternance Data / Science des données","0                               INRA / Département ESR","OK",""
"SPONT-1-office-bureau","Candidature spontanée - Alternance Data / Science des données","1                                        Office Bureau","OK",""
"SPONT-2-thales","Candidature spontanée - Alternance Data / Science des données","2                                               Thalès","OK",""
"SPONT-3-anpe-voiron","Candidature spontanée - Alternance Data / Science des données","3                                          ANPE Voiron","OK",""
"SPONT-4-caf-du-haut-rhin","Candidature spontanée - Alternance Data / Science des données","4                                     CAF du Haut-Rhin","OK",""
"SPONT-5-serib-france","Candidature spontanée - Alternance Data / Science des données","5                                         SERIB France","OK",""
"SPONT-6-system-u","Candidature spontanée - Alternance Data / Science des données","6                                             SYSTEM U","OK",""
"SPONT-7-drass","Candidature spontanée - Alternance Data / Science des données","7                                                DRASS","OK",""
"SPONT-8-syndicat-viticole-des-cotes-de-saumur","Candidature spontanée - Alternance Data / Science des données","8                Syndicat Viticole des Côtes de Saumur","OK",""
"SPONT-9-credit-immobilier-de-france-midi-pyren","Candidature spontanée - Alternance Data / Science des données","9            Crédit Immobilier de France Midi-Pyrénées","OK",""
"SPONT-0-office-municipal-du-tourisme-dargeles-","Candidature spontanée - Alternance Data / Science des données","0            Office Municipal du Tourisme dArgeles/Mer","OK",""
"SPONT-1-agence-locale-pour-lemploi","Candidature spontanée - Alternance Data / Science des données","1                           Agence Locale pour lEmploi","OK",""
"SPONT-2-eponia","Candidature spontanée - Alternance Data / Science des données","2                                               EPONIA","OK",""
"SPONT-3-centre-hospitalier-l-j-gregory","Candidature spontanée - Alternance Data / Science des données","3                      Centre Hospitalier L.J. GREGORY","OK",""
"SPONT-4-cssi","Candidature spontanée - Alternance Data / Science des données","4                                                 CSSI","OK",""
"SPONT-5-la-fontesole-ste-cooperative-de-vinifi","Candidature spontanée - Alternance Data / Science des données","5       La Fontesole - Sté Coopérative de Vinification","OK",""
"SPONT-6-indarra-informatique","Candidature spontanée - Alternance Data / Science des données","6                                 INDARRA Informatique","OK",""
"SPONT-7-caf-de-perpignan","Candidature spontanée - Alternance Data / Science des données","7                                     CAF de Perpignan","OK",""
"SPONT-8-compagnie-de-xinqiao-developpements-cu","Candidature spontanée - Alternance Data / Science des données","8   Compagnie de XinQiao - Développements culturels de","OK",""
"SPONT-9-cads","Candidature spontanée - Alternance Data / Science des données","9                                                 CADS","OK",""
"SPONT-0-philips-consumer-electronics-bcu-wirel","Candidature spontanée - Alternance Data / Science des données","0            PHILIPS CONSUMER ELECTRONICS-BCU WIRELESS","OK",""
"SPONT-1-conseil-general-du-var","Candidature spontanée - Alternance Data / Science des données","1                               Conseil Général du Var","OK",""
"SPONT-2-ddaf-limoges","Candidature spontanée - Alternance Data / Science des données","2                                         DDAF Limoges","OK",""
